2009-07-04T18:11:52.921Z,6.5029829,-301.54680,34.675592,-89.651256,43.673631,339.04065,58.067628
2009-07-04T18:11:55.889Z,6.7464409,-291.04959,43.087283,-89.085369,62.140150,331.88383,63.498993
2009-07-04T18:11:58.857Z,6.5859337,-297.47443,49.680506,-89.101445,56.571125,357.82277,49.499717
2009-07-04T18:12:01.824Z,9.0386267,-283.89071,78.735175,-127.71504,114.62706,343.03657,97.228445
2009-07-04T18:12:04.792Z,7.6389640,-258.03035,72.350294,-107.65035,191.11527,195.53471,137.36454
2009-07-04T18:12:07.760Z,12.033011,-186.70114,197.46177,-137.93351,188.11271,262.65868,77.632052
2009-07-04T18:12:10.728Z,13.733098,-255.74518,128.01468,-76.860223,129.36455,242.68873,52.349178
2009-07-04T18:12:13.696Z,13.573606,-209.25877,162.13285,-58.718591,124.58499,197.17444,42.423099
2009-07-04T18:12:16.664Z,28.216713,-173.44451,167.86437,-28.205456,103.33609,89.579151,57.067707
2009-07-04T18:12:19.632Z,24.958301,-209.03318,159.58381,8.1576399,46.292201,67.977428,33.759681
2009-07-04T18:12:22.600Z,27.929301,-179.85648,149.54939,-21.103118,147.37779,70.101377,60.797446
2009-07-04T18:12:25.567Z,43.957776,-168.78930,130.46589,12.855169,65.797703,72.319452,32.094805
2009-07-04T18:12:28.535Z,30.420706,-187.66877,153.94603,-12.474891,86.701253,70.313904,47.865004
2009-07-04T18:12:31.503Z,44.700825,-143.37152,144.09270,33.708975,71.301713,43.754409,29.242436
2009-07-04T18:12:34.471Z,36.159927,-188.31916,153.45883,-14.104297,59.819774,62.547099,37.834083
2009-07-04T18:12:37.439Z,28.515281,-168.14479,139.86704,-3.9719708,137.77067,69.790202,66.163993
2009-07-04T18:12:40.407Z,38.612544,-191.11631,167.44159,-20.882449,74.514579,64.300610,57.778200
2009-07-04T18:12:43.375Z,32.104375,-178.91942,138.44128,-26.692789,81.283118,83.696051,42.909960
2009-07-04T18:12:46.343Z,29.883664,-171.94295,133.49532,0.63518746,77.594847,66.764114,49.080439
2009-07-04T18:12:49.310Z,28.741587,-167.85138,156.76599,-32.116383,114.40941,122.64355,74.227193
2009-07-04T18:12:52.278Z,30.668564,-176.98509,124.85661,-13.567089,86.145574,85.740028,50.778713
2009-07-04T18:12:55.246Z,34.854007,-189.31402,149.93509,-30.733143,91.362025,90.076011,52.302438
2009-07-04T18:12:58.214Z,26.960988,-164.05744,136.87748,-13.220169,92.614251,91.918563,41.705226
2009-07-04T18:13:01.182Z,36.494493,-172.11813,130.36980,-39.720694,101.21783,100.68204,51.331477
2009-07-04T18:13:04.150Z,27.048129,-174.86366,135.66015,-22.399955,89.751065,86.645348,50.954596
2009-07-04T18:13:07.118Z,24.136677,-216.56822,116.03145,-45.733597,148.44035,124.42288,91.281977
2009-07-04T18:13:10.086Z,23.321963,-193.00887,117.82780,-29.442399,108.96198,85.798889,64.456490
2009-07-04T18:13:13.053Z,17.756646,-183.86563,102.26418,-23.548853,169.69627,157.20247,125.34922
2009-07-04T18:13:16.021Z,32.078675,-168.33046,140.77824,-12.611695,103.67450,145.94398,102.06425
2009-07-04T18:13:18.989Z,31.449619,-209.91112,122.06185,-41.813985,134.84814,95.783966,89.997006
2009-07-04T18:13:21.957Z,25.190394,-171.65535,133.52402,-12.614147,127.87358,136.26144,113.61466
2009-07-04T18:13:24.925Z,22.768639,-198.72370,113.88591,-29.415149,138.60651,113.75509,100.12323
2009-07-04T18:13:27.893Z,28.761481,-180.68660,141.41105,-27.980391,119.27519,154.89290,113.94600
2009-07-04T18:13:30.861Z,20.608827,-168.74782,118.94167,-5.1058324,167.02441,164.24787,122.56095
2009-07-04T18:13:33.829Z,20.520701,-190.94197,113.42318,-26.529435,171.89918,145.37499,135.01532
2009-07-04T18:13:36.796Z,21.342537,-204.94643,102.25847,-20.464457,192.13050,164.73429,134.11676
2009-07-04T18:13:39.764Z,18.204499,-185.46216,100.25528,-1.3940394,160.22321,157.67632,148.97775
2009-07-04T18:13:42.732Z,17.903436,-181.68250,90.950368,-25.177656,165.38048,139.57491,143.67266
2009-07-04T18:13:45.700Z,26.744715,-198.45826,135.51979,-15.779400,124.19418,127.64484,107.55424
2009-07-04T18:13:48.668Z,25.158010,-176.06138,116.03508,3.2962212,157.11390,149.42086,119.81939
2009-07-04T18:13:51.636Z,24.988187,-200.24670,122.57896,-20.309757,161.10035,136.95486,127.65519
2009-07-04T18:13:54.604Z,17.849552,-195.09540,84.565770,9.4075839,177.60298,171.32560,126.76036
2009-07-04T18:13:57.571Z,17.655932,-159.38335,121.25480,-15.690119,219.60196,197.63808,169.08398
2009-07-04T18:14:00.539Z,27.787846,-206.32802,113.81545,-38.605004,145.51187,140.78471,99.307451
2009-07-04T18:14:03.507Z,20.576253,-153.92557,93.513640,-6.7451610,174.08783,155.46246,143.67775
2009-07-04T18:14:06.475Z,17.715768,-157.67461,87.311806,-11.318051,258.47539,231.92165,184.47353
2009-07-04T18:14:09.443Z,23.625357,-188.27030,99.290845,-11.839060,150.56348,151.15722,144.90492
2009-07-04T18:14:12.411Z,21.138839,-182.17537,87.288770,-18.251600,206.25085,162.74657,148.01858
2009-07-04T18:14:15.379Z,19.532995,-173.03857,96.011765,-35.887906,176.08314,165.82136,144.83594
2009-07-04T18:14:18.347Z,23.758082,-207.53230,93.310108,-17.862357,176.92406,122.89691,115.72580
2009-07-04T18:14:21.314Z,19.491495,-180.80317,84.179592,-17.597142,142.33463,167.57715,126.17626
2009-07-04T18:14:24.282Z,26.054113,-180.76456,105.76854,-26.799983,115.95848,120.49432,103.29180
2009-07-04T18:14:27.250Z,23.092764,-175.83498,111.00265,-20.070653,132.63819,138.73947,111.61398
2009-07-04T18:14:30.218Z,29.861616,-173.81988,141.92316,-30.527920,134.38042,126.53656,91.027675
2009-07-04T18:14:33.186Z,29.557955,-161.20602,140.75022,-13.015881,123.61046,118.14200,100.46129
2009-07-04T18:14:36.154Z,22.880405,-168.99117,133.65185,-20.954025,138.69721,134.09622,129.59078
2009-07-04T18:14:39.122Z,25.579623,-168.52159,139.47030,-52.266600,147.84333,135.20063,121.82376
2009-07-04T18:14:42.090Z,21.748300,-171.08447,119.46042,-43.452608,145.96179,142.68729,136.72484
2009-07-04T18:14:45.057Z,25.639650,-178.60153,123.11514,-32.684702,142.27057,144.72365,139.42577
2009-07-04T18:14:48.025Z,29.899270,-180.87691,129.26069,-4.8044549,126.27830,111.31981,127.07342
2009-07-04T18:14:50.993Z,22.810174,-172.47678,131.66222,-49.835056,155.17079,161.92024,152.02071
2009-07-04T18:14:53.961Z,23.039922,-181.74647,124.51607,-1.6565669,127.33155,117.51594,145.60258
2009-07-04T18:14:56.929Z,28.778938,-173.21402,124.43491,-37.572194,131.15667,140.23488,121.40588
2009-07-04T18:14:59.897Z,29.297462,-165.85366,128.24994,-28.331071,130.64079,113.87691,105.36021
2009-07-04T18:15:02.865Z,26.110138,-167.65889,132.17129,-9.5957198,132.19953,128.31687,125.73347
2009-07-04T18:15:05.833Z,22.660676,-185.52254,123.46266,-41.832871,172.03519,142.17710,146.18406
2009-07-04T18:15:08.800Z,24.212365,-182.94722,128.71198,-22.497792,139.73978,128.17407,126.03540
2009-07-04T18:15:11.768Z,28.855981,-168.56302,131.92609,-45.029813,124.61816,119.46095,119.88341
2009-07-04T18:15:14.736Z,21.101837,-171.82893,123.53900,-33.285475,159.68708,147.21785,123.28818
2009-07-04T18:15:17.704Z,23.841069,-173.74548,121.07383,-36.193680,165.03013,136.02947,103.26326
2009-07-04T18:15:20.672Z,23.779095,-168.29489,126.18035,-15.364556,140.49734,131.57078,121.60963
2009-07-04T18:15:23.640Z,23.162838,-176.63340,117.81660,-40.186829,148.35466,140.00944,130.47442
2009-07-04T18:15:26.608Z,29.908811,-172.38868,136.42354,-30.827802,126.50920,132.52828,110.13487
2009-07-04T18:15:29.576Z,27.417954,-174.80863,120.27817,-9.8192356,138.20683,123.84817,127.06055
2009-07-04T18:15:32.543Z,23.030653,-168.04657,119.25233,-35.687028,155.80248,144.85893,143.89038
2009-07-04T18:15:35.511Z,27.792186,-182.21037,118.65923,-23.153082,153.62103,136.16474,124.11154
2009-07-04T18:15:38.479Z,32.655428,-176.99338,135.73523,-16.208420,120.60237,108.98966,109.62224
2009-07-04T18:15:41.447Z,28.139477,-189.16182,121.19012,-25.353666,163.74440,156.44850,122.97809
2009-07-04T18:15:44.415Z,26.654413,-184.09238,123.58174,2.9820601,126.38403,135.75698,140.24929
2009-07-04T18:15:47.383Z,27.565168,-188.21418,131.65630,-21.908508,129.74386,138.28772,115.61093
2009-07-04T18:15:50.351Z,28.028027,-180.00030,120.46670,-25.766132,119.74064,115.61090,80.974513
2009-07-04T18:15:53.319Z,31.277776,-177.47036,114.30075,-13.482794,120.02936,116.12022,89.541891
2009-07-04T18:15:56.286Z,26.403026,-175.02244,114.42033,-1.5495108,118.03080,116.11916,95.480958
2009-07-04T18:15:59.254Z,29.677155,-174.41723,117.01173,-16.343447,113.55505,115.65736,83.655474
2009-07-04T18:16:02.222Z,30.217244,-178.43814,109.16076,-9.8221023,117.98907,114.84690,83.885999
2009-07-04T18:16:05.190Z,27.055051,-163.83969,121.55754,-14.912283,130.83822,120.07065,95.077868
2009-07-04T18:16:08.158Z,24.446422,-168.67434,122.25598,-29.506825,136.64925,130.52782,112.12226
2009-07-04T18:16:11.126Z,28.818044,-170.20129,115.97632,-47.170132,134.83943,115.24669,90.003600
2009-07-04T18:16:14.094Z,27.417028,-174.31847,115.39897,-34.969032,148.42521,122.25682,101.64338
2009-07-04T18:16:17.062Z,26.803501,-178.13186,113.63550,-24.926264,119.15582,121.30750,96.629766
2009-07-04T18:16:20.029Z,27.631637,-170.59155,115.57281,-21.204418,124.16304,113.47817,88.712613
2009-07-04T18:16:22.997Z,26.337458,-170.32864,125.58133,-9.9064511,121.04489,133.66452,100.64667
2009-07-04T18:16:25.965Z,25.567938,-173.08254,109.71025,-13.713136,143.19781,125.62258,99.360776
2009-07-04T18:16:28.933Z,28.463240,-177.07263,117.87824,-18.018349,137.70233,138.38538,101.28686
2009-07-04T18:16:31.901Z,25.862071,-158.39917,116.76715,-28.871011,139.34668,125.62192,106.64898
2009-07-04T18:16:34.869Z,28.676536,-168.52778,122.06799,-16.051864,115.55182,114.98198,98.581108
2009-07-04T18:16:37.837Z,29.501972,-172.34022,110.12640,-28.659988,138.06595,115.96617,89.167486
2009-07-04T18:16:40.805Z,25.021862,-184.49847,113.47861,-26.232024,126.37457,132.55118,105.05897
2009-07-04T18:16:43.772Z,26.605606,-158.08278,121.54719,-29.153479,114.00903,110.00075,91.205440
2009-07-04T18:16:46.740Z,27.065288,-165.65033,114.66535,-29.073905,125.45051,120.60066,104.78638
2009-07-04T18:16:49.708Z,28.960217,-164.54660,121.87325,-22.467347,118.20677,120.98728,90.031108
2009-07-04T18:16:52.676Z,25.948388,-163.22371,113.31205,-34.664607,105.09472,106.64211,90.207071
2009-07-04T18:16:55.644Z,24.582041,-161.93691,109.98130,-35.240655,128.30492,119.58972,93.610085
2009-07-04T18:16:58.612Z,24.520332,-166.45709,120.30359,-18.268178,114.59646,116.22306,99.923774
2009-07-04T18:17:01.580Z,26.882377,-164.44025,113.14280,-19.529190,108.37205,105.02719,86.122813
2009-07-04T18:17:04.547Z,26.585343,-168.77080,108.55987,-34.521749,117.49340,115.24267,90.722647
2009-07-04T18:17:07.515Z,24.726065,-158.35295,114.33315,-14.443449,142.55039,125.89212,108.26925
2009-07-04T18:17:10.483Z,25.237047,-167.61470,114.14198,-29.363529,141.69432,134.05608,96.793947
2009-07-04T18:17:13.451Z,25.851707,-174.65355,114.57168,-35.575565,137.06064,126.81943,100.85557
2009-07-04T18:17:16.419Z,25.815610,-170.52386,114.84877,-20.991985,120.79445,112.46425,96.955990
2009-07-04T18:17:19.387Z,26.403549,-166.11895,113.53079,-29.131537,122.77402,119.97215,94.464091
2009-07-04T18:17:22.355Z,25.119713,-172.19681,112.92480,-18.196276,144.18202,125.70444,101.85039
2009-07-04T18:17:25.323Z,26.486856,-180.58877,114.96855,-34.028377,126.07029,136.24272,102.87770
2009-07-04T18:17:28.290Z,26.632329,-166.21474,111.05651,-25.758034,126.17017,124.62845,105.94343
2009-07-04T18:17:31.258Z,25.297963,-160.29819,112.75026,-37.457724,126.53553,127.07345,106.97510
2009-07-04T18:17:34.226Z,25.807068,-163.52770,114.04820,-23.483360,129.03543,119.96016,106.89027
2009-07-04T18:17:37.194Z,26.160129,-167.54237,113.97028,-21.501441,136.38498,131.65713,105.07779
2009-07-04T18:17:40.162Z,25.657230,-180.05895,107.32862,-14.446637,131.63507,133.58546,108.61394
2009-07-04T18:17:43.130Z,26.891315,-171.44275,118.46947,-20.332326,121.06406,118.15207,106.91296
2009-07-04T18:17:46.098Z,26.284873,-171.22607,116.40381,-18.226564,127.34602,122.28079,106.85521
2009-07-04T18:17:49.066Z,25.290413,-170.90078,117.22811,-22.607187,130.28070,120.20173,104.71948
2009-07-04T18:17:52.033Z,25.565280,-170.62183,108.32859,-16.484924,114.17023,110.65437,101.58718
2009-07-04T18:17:55.001Z,28.427797,-174.56390,113.15723,-4.6127178,118.38781,115.09194,99.221611
2009-07-04T18:17:57.969Z,25.338285,-164.40351,114.29276,-24.051409,120.93101,128.84561,104.16350
2009-07-04T18:18:00.937Z,26.595404,-163.10809,110.30168,-26.437483,122.37785,122.65879,103.93132
2009-07-04T18:18:03.905Z,24.853130,-163.30840,118.27198,-19.565014,126.97909,121.80522,116.21150
2009-07-04T18:18:06.873Z,24.740018,-163.24296,114.29677,-17.948997,129.18676,130.63906,113.03976
2009-07-04T18:18:09.841Z,26.951507,-165.01129,113.45135,-14.579337,129.09223,118.62959,107.06754
2009-07-04T18:18:12.809Z,25.882384,-176.63285,108.11041,-18.001104,130.29162,130.31696,107.09044
2009-07-04T18:18:15.776Z,25.665748,-173.93387,109.61756,-21.770688,125.72814,121.66624,104.75804
2009-07-04T18:18:18.744Z,25.113905,-160.06761,111.68805,-25.842188,123.76553,120.08697,108.57764
2009-07-04T18:18:21.712Z,27.399099,-164.80088,108.15431,-10.782464,125.39101,125.85711,105.84799
2009-07-04T18:18:24.680Z,24.552819,-171.42790,104.19030,-21.457183,128.62660,121.18558,112.13432
2009-07-04T18:18:27.648Z,24.491617,-171.74292,107.88862,-23.076698,125.90439,130.85475,113.03003
2009-07-04T18:18:30.616Z,26.387983,-157.62737,117.16225,-24.287435,131.08873,125.46465,113.13150
2009-07-04T18:18:33.584Z,26.506319,-167.85256,109.49570,-22.575169,123.41543,125.37256,114.79668
2009-07-04T18:18:36.552Z,25.183301,-161.48623,111.75115,-26.470109,125.12869,125.52885,109.25425
2009-07-04T18:18:39.519Z,25.713626,-164.52374,106.90689,-16.937683,125.06403,118.77516,103.18223
2009-07-04T18:18:42.487Z,26.012074,-168.83462,113.82967,-21.294326,123.02642,122.23950,106.68083
2009-07-04T18:18:45.455Z,24.947854,-169.78992,108.49925,-25.359378,142.87873,128.52094,109.25355
2009-07-04T18:18:48.423Z,23.576114,-153.26073,109.14230,-17.080303,121.77808,122.03362,102.88272
2009-07-04T18:18:51.391Z,27.471057,-161.54689,118.32809,-5.1601528,129.31928,114.17946,106.12092
2009-07-04T18:18:54.359Z,28.036741,-164.72111,103.56129,-20.266182,127.44507,121.73426,101.14383
2009-07-04T18:18:57.327Z,26.162189,-163.13877,113.56852,-23.405824,122.37731,124.03821,99.318056
2009-07-04T18:19:00.295Z,28.397559,-163.48486,116.41179,-15.462071,128.62464,114.94537,105.66047
2009-07-04T18:19:03.262Z,26.805504,-165.53825,102.70529,-37.407699,114.51354,114.07739,102.76586
2009-07-04T18:19:06.230Z,25.624396,-164.06563,115.75533,-10.271232,123.62896,125.00528,106.81390
2009-07-04T18:19:09.198Z,27.423184,-169.53440,110.92206,-31.358432,128.55537,123.76493,109.95387
2009-07-04T18:19:12.166Z,27.141179,-160.19737,118.14102,-22.054222,126.45282,122.65594,106.53405
2009-07-04T18:19:15.134Z,27.655562,-168.63242,109.44130,-16.824181,120.42874,122.45640,102.72820
2009-07-04T18:19:18.102Z,28.067202,-166.93636,108.10778,-19.542958,121.08133,112.97079,96.581416
2009-07-04T18:19:21.070Z,26.706159,-159.23956,112.72283,-30.621956,129.78609,121.52420,110.31188
2009-07-04T18:19:24.038Z,26.013044,-161.08715,121.75259,-8.1519668,129.18119,122.45805,109.96062
2009-07-04T18:19:27.005Z,25.551131,-163.01837,109.32606,-15.159778,127.01191,121.95115,108.16953
2009-07-04T18:19:29.973Z,25.346132,-170.14453,109.64059,-16.238107,128.29505,119.74249,107.17016
2009-07-04T18:19:32.941Z,26.271637,-168.33380,114.83264,-14.978585,124.67155,120.64782,107.08321
2009-07-04T18:19:35.909Z,25.218740,-168.90997,113.18897,-13.688412,121.02432,113.75610,104.98527
2009-07-04T18:19:38.877Z,25.630388,-176.78376,112.91195,-13.884426,126.81201,130.59677,109.21573
2009-07-04T18:19:41.845Z,25.476764,-171.62899,105.81141,-19.653445,123.01692,119.32374,107.05945
2009-07-04T18:19:44.813Z,24.809215,-169.11290,109.41635,-23.127700,135.08137,129.09755,108.35116
2009-07-04T18:19:47.780Z,24.501389,-166.43635,116.04259,-23.021401,128.72459,126.27840,109.51603
2009-07-04T18:19:50.748Z,24.424818,-166.76155,111.73563,-18.664547,134.28133,127.25460,109.70753
2009-07-04T18:19:53.716Z,24.451036,-170.76369,119.73742,-10.452488,129.16600,126.90185,110.44647
2009-07-04T18:19:56.684Z,24.939815,-184.96325,104.26809,-24.513447,128.40828,118.88491,103.75439
2009-07-04T18:19:59.652Z,23.321341,-166.42234,115.16912,-28.860707,125.40557,125.61501,103.14846
2009-07-04T18:20:02.620Z,24.863778,-160.80060,118.02695,-16.220772,122.55557,112.48701,100.60835
2009-07-04T18:20:05.588Z,27.125865,-176.76379,103.05144,-15.439834,124.67628,118.91039,101.93888
2009-07-04T18:20:08.556Z,25.121836,-163.02495,118.06404,-15.234441,118.23590,107.67152,99.194413
2009-07-04T18:20:11.523Z,26.278897,-166.98773,109.54894,-27.105440,117.18472,118.43094,97.538215
2009-07-04T18:20:14.491Z,25.996744,-165.03037,111.23705,-17.692026,123.52068,115.06220,100.46122
2009-07-04T18:20:17.459Z,26.202909,-177.67428,103.11810,-23.190445,124.75561,115.78547,108.14937
2009-07-04T18:20:20.427Z,23.401920,-165.44499,115.20890,-15.999298,126.41330,124.44574,115.19534
2009-07-04T18:20:23.395Z,25.535749,-160.24690,113.42160,-12.188060,118.83909,119.22406,98.661733
2009-07-04T18:20:26.363Z,26.590132,-174.52945,111.02560,-13.045001,122.92905,121.19540,102.30419
2009-07-04T18:20:29.331Z,26.616399,-171.80693,108.29960,-16.483612,121.61298,121.55265,106.44341
2009-07-04T18:20:32.299Z,25.023287,-166.19786,109.80269,-26.153496,122.83389,112.53672,101.76304
2009-07-04T18:20:35.266Z,25.332280,-180.82017,109.51348,-6.3211488,128.02672,120.08271,99.908796
2009-07-04T18:20:38.234Z,26.155395,-163.71906,108.81718,-19.317191,113.59052,110.43249,96.360103
2009-07-04T18:20:41.202Z,24.716411,-174.81236,100.62808,-30.344729,126.65329,124.45481,114.12933
2009-07-04T18:20:44.170Z,25.308187,-162.85585,114.23588,-13.716763,117.55432,118.22521,108.70635
2009-07-04T18:20:47.138Z,28.033689,-173.58500,99.821156,-16.805527,111.32632,113.71977,96.801649
2009-07-04T18:20:50.106Z,26.080495,-167.85546,111.44124,-10.576407,109.27480,108.51961,99.144403
2009-07-04T18:20:53.074Z,23.767305,-162.24393,107.12765,-7.8942027,119.77359,112.58415,105.33661
2009-07-04T18:20:56.042Z,24.230568,-170.63520,111.03781,-21.400523,132.41155,126.82019,108.59847
2009-07-04T18:20:59.009Z,26.364959,-169.81800,109.15727,-15.556701,118.66898,110.51420,99.110927
2009-07-04T18:21:01.977Z,26.134132,-166.32500,109.85783,-24.560293,122.63811,117.46098,102.52516
2009-07-04T18:21:04.945Z,24.874873,-169.60379,118.86492,-7.3860441,132.73318,120.79644,109.72066
2009-07-04T18:21:07.913Z,24.644004,-164.52548,111.17370,-16.768490,121.96023,113.65541,103.35888
2009-07-04T18:21:10.881Z,28.244144,-179.28870,109.14895,-15.515880,120.47789,116.96815,103.12063
2009-07-04T18:21:13.849Z,27.190549,-172.83238,109.99624,-23.818717,115.70556,114.96205,98.720114
2009-07-04T18:21:16.817Z,26.985424,-179.54873,108.99262,-10.560813,117.24917,114.89544,94.063905
2009-07-04T18:21:19.785Z,25.108936,-169.44887,105.58051,-26.666868,117.93150,119.15439,103.04543
2009-07-04T18:21:22.752Z,25.289464,-168.58287,103.33384,-23.409164,124.05429,116.22671,104.46456
2009-07-04T18:21:25.720Z,24.621431,-168.92623,104.23525,-25.134855,129.87972,123.58039,107.17379
2009-07-04T18:21:28.688Z,24.956246,-175.29416,103.70067,-25.838777,124.69246,117.73726,102.80780
2009-07-04T18:21:31.656Z,26.036820,-167.86207,111.72560,-31.378413,133.82552,117.47111,103.67053
2009-07-04T18:21:34.624Z,24.288692,-164.15461,114.68215,-23.006003,129.72428,130.10680,111.48443
2009-07-04T18:21:37.592Z,27.760930,-174.06407,111.81203,-24.406382,122.67337,121.84867,102.63977
2009-07-04T18:21:40.560Z,26.578538,-167.76613,113.89084,-17.042483,122.93829,116.63934,100.74901
2009-07-04T18:21:43.528Z,26.141903,-174.70800,106.88672,-21.201084,126.49992,117.01103,103.34425
2009-07-04T18:21:46.495Z,28.920016,-181.31656,105.65521,-28.269736,121.85166,111.32245,95.817069
2009-07-04T18:21:49.463Z,27.377509,-179.10761,108.11641,-32.401836,123.44504,116.22854,103.86875
2009-07-04T18:21:52.431Z,25.063364,-173.19511,109.50333,-10.445763,130.43284,126.62204,110.97490
2009-07-04T18:21:55.399Z,30.336443,-181.37134,102.94913,-8.1438661,129.05872,112.36994,98.264508
